2023-04-13 12:27:08.500	0:00:00:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:09.000	0:00:00:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:09.500	0:00:01:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:10.000	0:00:01:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:10.500	0:00:02:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:11.000	0:00:02:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:11.500	0:00:03:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:12.000	0:00:03:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:12.500	0:00:04:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:13.000	0:00:04:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:13.500	0:00:05:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:14.000	0:00:05:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:14.500	0:00:06:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:15.000	0:00:06:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:15.500	0:00:07:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:16.000	0:00:07:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:16.500	0:00:08:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:17.000	0:00:08:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:17.500	0:00:09:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:18.000	0:00:09:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:18.500	0:00:10:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:19.000	0:00:10:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:19.500	0:00:11:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:20.000	0:00:11:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:20.500	0:00:12:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:21.000	0:00:12:500	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:27:21.500	0:00:13:0	1	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:22.000	0:00:13:500	1	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:22.500	0:00:14:0	0	0	0	0	0	0	0	0	0	0	1
2023-04-13 12:27:23.000	0:00:14:500	0	0	0	0	0	0	0	0	0	0	1
2023-04-13 12:27:23.500	0:00:15:0	0	0	0	0	0	0	0	0	0	0	1
2023-04-13 12:27:24.000	0:00:15:500	0	0	0	0	0	0	0	0	0	0	1
2023-04-13 12:27:24.500	0:00:16:0	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:27:25.000	0:00:16:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:27:25.500	0:00:17:0	1	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:27:26.000	0:00:17:500	1	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:27:26.500	0:00:18:0	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:27:27.000	0:00:18:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:27.500	0:00:19:0	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:27:28.000	0:00:19:500	1	0	0	0	1	0	0	0	0	0	1
2023-04-13 12:27:28.500	0:00:20:0	1	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:29.000	0:00:20:500	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:27:29.500	0:00:21:0	0	0	0	0	1	0	0	0	0	0	1
2023-04-13 12:27:30.000	0:00:21:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:30.500	0:00:22:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:31.000	0:00:22:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:31.500	0:00:23:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:32.000	0:00:23:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:32.500	0:00:24:0	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:27:33.000	0:00:24:500	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:27:33.500	0:00:25:0	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:27:34.000	0:00:25:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:27:34.500	0:00:26:0	0	0	0	0	0	0	0	0	0	0	1
2023-04-13 12:27:35.000	0:00:26:500	0	0	0	0	0	0	0	0	0	0	1
2023-04-13 12:27:35.500	0:00:27:0	0	0	0	0	0	0	0	0	0	0	1
2023-04-13 12:27:36.000	0:00:27:500	0	0	0	1	0	0	0	0	0	0	1
2023-04-13 12:27:36.500	0:00:28:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:37.000	0:00:28:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:37.500	0:00:29:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:38.000	0:00:29:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:38.500	0:00:30:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:39.000	0:00:30:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:39.500	0:00:31:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:40.000	0:00:31:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:40.500	0:00:32:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:41.000	0:00:32:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:41.500	0:00:33:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:42.000	0:00:33:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:27:42.500	0:00:34:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:43.000	0:00:34:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:43.500	0:00:35:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:44.000	0:00:35:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:44.500	0:00:36:0	0	0	0	0	1	1	0	1	0	0	0
2023-04-13 12:27:45.000	0:00:36:500	0	0	0	0	1	1	0	1	0	0	0
2023-04-13 12:27:45.500	0:00:37:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:46.000	0:00:37:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:46.500	0:00:38:0	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:27:47.000	0:00:38:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:27:47.500	0:00:39:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:27:48.000	0:00:39:500	0	0	0	1	1	0	0	0	0	0	0
2023-04-13 12:27:48.500	0:00:40:0	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:27:49.000	0:00:40:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:49.500	0:00:41:0	0	0	0	1	1	0	0	0	0	0	0
2023-04-13 12:27:50.000	0:00:41:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:27:50.500	0:00:42:0	0	0	0	0	0	0	1	0	0	0	0
2023-04-13 12:27:51.000	0:00:42:500	1	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:51.500	0:00:43:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:52.000	0:00:43:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:52.500	0:00:44:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:53.000	0:00:44:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:53.500	0:00:45:0	0	1	0	0	0	0	0	1	0	0	0
2023-04-13 12:27:54.000	0:00:45:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:54.500	0:00:46:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:55.000	0:00:46:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:55.500	0:00:47:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:56.000	0:00:47:500	0	1	0	1	0	0	0	0	0	0	0
2023-04-13 12:27:56.500	0:00:48:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:57.000	0:00:48:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:27:57.500	0:00:49:0	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:27:58.000	0:00:49:500	0	1	0	0	1	0	0	0	0	0	0
2023-04-13 12:27:58.500	0:00:50:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:27:59.000	0:00:50:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:27:59.500	0:00:51:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:00.000	0:00:51:500	0	0	0	1	1	0	0	1	0	0	0
2023-04-13 12:28:00.500	0:00:52:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:01.000	0:00:52:500	0	0	0	1	1	0	0	0	0	0	0
2023-04-13 12:28:01.500	0:00:53:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:02.000	0:00:53:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:28:02.500	0:00:54:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:03.000	0:00:54:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:03.500	0:00:55:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:04.000	0:00:55:500	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:04.500	0:00:56:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:05.000	0:00:56:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:05.500	0:00:57:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:06.000	0:00:57:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:06.500	0:00:58:0	0	0	0	1	1	0	0	1	0	0	0
2023-04-13 12:28:07.000	0:00:58:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:07.500	0:00:59:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:08.000	0:00:59:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:08.500	0:01:00:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:09.000	0:01:00:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:09.500	0:01:01:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:10.000	0:01:01:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:10.500	0:01:02:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:11.000	0:01:02:500	0	0	0	1	1	0	0	0	0	0	0
2023-04-13 12:28:11.500	0:01:03:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:12.000	0:01:03:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:12.500	0:01:04:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:13.000	0:01:04:500	0	1	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:13.500	0:01:05:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:14.000	0:01:05:500	0	1	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:14.500	0:01:06:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:15.000	0:01:06:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:15.500	0:01:07:0	0	1	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:16.000	0:01:07:500	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:16.500	0:01:08:0	0	0	0	0	1	0	0	1	1	0	1
2023-04-13 12:28:17.000	0:01:08:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:17.500	0:01:09:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:18.000	0:01:09:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:18.500	0:01:10:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:19.000	0:01:10:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:19.500	0:01:11:0	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:20.000	0:01:11:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:20.500	0:01:12:0	0	1	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:21.000	0:01:12:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:21.500	0:01:13:0	0	0	0	0	1	0	0	0	1	0	1
2023-04-13 12:28:22.000	0:01:13:500	0	0	0	0	0	0	0	1	1	0	1
2023-04-13 12:28:22.500	0:01:14:0	0	0	0	1	1	0	0	1	0	0	0
2023-04-13 12:28:23.000	0:01:14:500	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:23.500	0:01:15:0	0	1	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:24.000	0:01:15:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:24.500	0:01:16:0	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:25.000	0:01:16:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:25.500	0:01:17:0	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:26.000	0:01:17:500	0	0	0	1	1	0	0	0	0	0	0
2023-04-13 12:28:26.500	0:01:18:0	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:27.000	0:01:18:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:28:27.500	0:01:19:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:28.000	0:01:19:500	0	1	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:28.500	0:01:20:0	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:29.000	0:01:20:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:29.500	0:01:21:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:30.000	0:01:21:500	0	0	0	0	0	0	0	0	1	0	1
2023-04-13 12:28:30.500	0:01:22:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:31.000	0:01:22:500	0	0	0	1	1	0	0	0	0	0	0
2023-04-13 12:28:31.500	0:01:23:0	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:28:32.000	0:01:23:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:32.500	0:01:24:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:33.000	0:01:24:500	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:33.500	0:01:25:0	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:34.000	0:01:25:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:34.500	0:01:26:0	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:35.000	0:01:26:500	0	0	0	0	0	0	0	0	1	0	1
2023-04-13 12:28:35.500	0:01:27:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:36.000	0:01:27:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:36.500	0:01:28:0	0	0	0	1	1	0	0	0	0	0	0
2023-04-13 12:28:37.000	0:01:28:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:37.500	0:01:29:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:38.000	0:01:29:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:38.500	0:01:30:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:39.000	0:01:30:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:39.500	0:01:31:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:40.000	0:01:31:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:40.500	0:01:32:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:41.000	0:01:32:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:41.500	0:01:33:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:42.000	0:01:33:500	0	1	0	1	1	0	0	0	0	0	0
2023-04-13 12:28:42.500	0:01:34:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:43.000	0:01:34:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:43.500	0:01:35:0	0	0	0	1	1	0	0	1	0	0	0
2023-04-13 12:28:44.000	0:01:35:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:44.500	0:01:36:0	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:45.000	0:01:36:500	0	0	0	0	0	0	0	0	1	0	0
2023-04-13 12:28:45.500	0:01:37:0	0	0	0	0	0	0	0	0	1	0	0
2023-04-13 12:28:46.000	0:01:37:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:28:46.500	0:01:38:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:47.000	0:01:38:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:47.500	0:01:39:0	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:48.000	0:01:39:500	0	1	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:48.500	0:01:40:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:49.000	0:01:40:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:49.500	0:01:41:0	0	1	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:50.000	0:01:41:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:28:50.500	0:01:42:0	0	1	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:51.000	0:01:42:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:51.500	0:01:43:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:52.000	0:01:43:500	0	1	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:52.500	0:01:44:0	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:53.000	0:01:44:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:53.500	0:01:45:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:54.000	0:01:45:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:28:54.500	0:01:46:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:55.000	0:01:46:500	0	1	0	0	1	0	0	0	0	0	0
2023-04-13 12:28:55.500	0:01:47:0	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:28:56.000	0:01:47:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:56.500	0:01:48:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:28:57.000	0:01:48:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:28:57.500	0:01:49:0	0	1	0	0	1	0	0	1	0	0	0
2023-04-13 12:28:58.000	0:01:49:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:58.500	0:01:50:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:59.000	0:01:50:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:28:59.500	0:01:51:0	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:29:00.000	0:01:51:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:29:00.500	0:01:52:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:29:01.000	0:01:52:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:29:01.500	0:01:53:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:29:02.000	0:01:53:500	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:29:02.500	0:01:54:0	0	0	0	1	0	0	0	0	0	0	0
2023-04-13 12:29:03.000	0:01:54:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:29:03.500	0:01:55:0	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:29:04.000	0:01:55:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:29:04.500	0:01:56:0	0	0	0	0	0	0	0	1	0	1	0
2023-04-13 12:29:05.000	0:01:56:500	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:29:05.500	0:01:57:0	0	0	0	0	1	0	0	0	1	0	0
2023-04-13 12:29:06.000	0:01:57:500	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:29:06.500	0:01:58:0	0	0	0	0	0	0	0	0	0	1	0
2023-04-13 12:29:07.000	0:01:58:500	0	0	0	0	0	0	0	0	0	0	0
2023-04-13 12:29:07.500	0:01:59:0	0	0	0	1	1	0	0	1	0	0	0
2023-04-13 12:29:08.000	0:01:59:500	0	0	0	0	1	0	0	1	0	0	0
2023-04-13 12:29:08.500	0:02:00:0	0	0	0	1	0	0	0	1	0	0	0
2023-04-13 12:29:09.000	0:02:00:500	0	0	0	0	0	0	0	0	0	1	0
2023-04-13 12:29:09.500	0:02:01:0	0	0	0	0	0	0	0	1	0	0	0
2023-04-13 12:29:10.000	0:02:01:500	0	0	0	0	1	0	0	0	0	0	0
2023-04-13 12:29:10.500	0:02:02:0	0	0	0	0	1	0	0	1	0	0	0
